province,type_property,property_url,property_id,subtype_property,type_of_contract,postal_code,city
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6953/forrieres/vbe20413,vbe20413,residence,sale,6953,forrieres
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6762/saint-mard/vbe20412,vbe20412,residence,sale,6762,saint-mard
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbe20410,vbe20410,apartment,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/barvaux-sur-ourthe/vbe20263,vbe20263,residence,sale,6940,barvaux-sur-ourthe
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6780/wolkrange/vbe20190,vbe20190,residence,sale,6780,wolkrange
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbe12474,vbe12474,apartment,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbd88749,vbd88749,residence,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6791/athus/vbe19875,vbe19875,residence,sale,6791,athus
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6860/mellier/vbd75660,vbd75660,residence,sale,6860,mellier
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6810/chiny/vbe19809,vbe19809,residence,sale,6810,chiny
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6810/chiny/vbe19802,vbe19802,apartment,sale,6810,chiny
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6997/erezee/vbe05609,vbe05609,residence,sale,6997,erezee
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6760/ruette/vbe19646,vbe19646,residence,sale,6760,ruette
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6960/manhay/vbe19604,vbe19604,residence,sale,6960,manhay
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6941/izier/vbe19560,vbe19560,residence,sale,6941,izier
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbe19461,vbe19461,apartment,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6980/la-roche-en-ardenne/vbe19442,vbe19442,residence,sale,6980,la-roche-en-ardenne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6880/bertrix/vbe19408,vbe19408,residence,sale,6880,bertrix
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbe19351,vbe19351,residence,sale,6940,durbuy
luxembourg,House,https://immovlan.be/en/detail/mansion/for-sale/6750/musson/vbd80718,vbd80718,mansion,sale,6750,musson
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbc85519,vbc85519,residence,sale,6940,durbuy
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6769/meix-devant-virton/vbe19120,vbe19120,apartment,sale,6769,meix-devant-virton
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6663/mabompre/vbe19075,vbe19075,residence,sale,6663,mabompre
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6980/la-roche-en-ardenne/vbe19074,vbe19074,residence,sale,6980,la-roche-en-ardenne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6920/wellin/vbe19035,vbe19035,residence,sale,6920,wellin
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6927/tellin/vbe18814,vbe18814,residence,sale,6927,tellin
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbe18813,vbe18813,residence,sale,6840,neufchateau
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6840/longlier/vbe18812,vbe18812,residence,sale,6840,longlier
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbd73679,vbd73679,residence,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6670/gouvy/vbe18544,vbe18544,residence,sale,6670,gouvy
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbe18373,vbe18373,apartment,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6747/chatillon/vbe18310,vbe18310,residence,sale,6747,chatillon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6747/chatillon/vbe18309,vbe18309,residence,sale,6747,chatillon
luxembourg,Apartment,https://immovlan.be/en/detail/ground-floor/for-sale/6747/chatillon/vbe18308,vbe18308,ground-floor,sale,6747,chatillon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6820/florenville/vwd17421,vwd17421,residence,sale,6820,florenville
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6690/vielsalm/vbd92193,vbd92193,residence,sale,6690,vielsalm
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6780/messancy/vbe01696,vbe01696,residence,sale,6780,messancy
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6997/erezee/vbe17895,vbe17895,residence,sale,6997,erezee
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6941/durbuy/vbe17866,vbe17866,residence,sale,6941,durbuy
luxembourg,House,https://immovlan.be/en/detail/residence/in-public-sale/6940/grandhan/vbe17838,vbe17838,residence,sale,6940,grandhan
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6730/tintigny/vbe17811,vbe17811,apartment,sale,6730,tintigny
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6941/durbuy/vbe17674,vbe17674,apartment,sale,6941,durbuy
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6830/rochehaut/rbv81579,rbv81579,residence,sale,6830,rochehaut
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbe17462,vbe17462,residence,sale,6840,neufchateau
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6800/libramont-chevigny/vbe17461,vbe17461,residence,sale,6800,libramont-chevigny
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/rbv81531,rbv81531,residence,sale,6900,marche-en-famenne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6681/lavacherie/vbe17194,vbe17194,residence,sale,6681,lavacherie
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbe17136,vbe17136,residence,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6637/fauvillers/vbe17129,vbe17129,residence,sale,6637,fauvillers
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6780/hondelange/vbe17085,vbe17085,residence,sale,6780,hondelange
luxembourg,Apartment,https://immovlan.be/en/detail/studio/for-sale/6800/libramont-chevigny/vbe17083,vbe17083,studio,sale,6800,libramont-chevigny
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbe17081,vbe17081,residence,sale,6840,neufchateau
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6840/neufchateau/vbe17080,vbe17080,residence,sale,6840,neufchateau
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vbe16596,vbe16596,residence,sale,6850,paliseul
luxembourg,House,https://immovlan.be/en/detail/mixed-building/for-sale/6760/virton/vbe16250,vbe16250,mixed-building,sale,6760,virton
luxembourg,House,https://immovlan.be/en/detail/villa/for-sale/6900/humain/vbe16141,vbe16141,villa,sale,6900,humain
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbe16127,vbe16127,residence,sale,6940,durbuy
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6900/marche-en-famenne/vbe16031,vbe16031,apartment,sale,6900,marche-en-famenne
luxembourg,House,https://immovlan.be/en/detail/cottage/for-sale/6660/nadrin/vbe16019,vbe16019,cottage,sale,6660,nadrin
luxembourg,Apartment,https://immovlan.be/en/detail/ground-floor/for-sale/6717/attert/vbe15979,vbe15979,ground-floor,sale,6717,attert
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6880/bertrix/vbe15842,vbe15842,residence,sale,6880,bertrix
luxembourg,House,https://immovlan.be/en/detail/chalet/for-sale/6951/bande/vbe15837,vbe15837,chalet,sale,6951,bande
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6791/athus/vbe15834,vbe15834,apartment,sale,6791,athus
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6990/hotton/vbe00317,vbe00317,apartment,sale,6990,hotton
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6698/grand-halleux/vbe15541,vbe15541,residence,sale,6698,grand-halleux
luxembourg,House,https://immovlan.be/en/detail/mixed-building/for-sale/6700/arlon/vbe15539,vbe15539,mixed-building,sale,6700,arlon
luxembourg,Apartment,https://immovlan.be/en/detail/duplex/for-sale/6700/arlon/vbe15518,vbe15518,duplex,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6791/athus/vbe15459,vbe15459,residence,sale,6791,athus
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbe15438,vbe15438,residence,sale,6940,durbuy
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6791/athus/vbe15418,vbe15418,residence,sale,6791,athus
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6698/grand-halleux/rbv78121,rbv78121,residence,sale,6698,grand-halleux
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6747/saint-leger/vbe15262,vbe15262,residence,sale,6747,saint-leger
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6820/fontenoille/vbe15056,vbe15056,residence,sale,6820,fontenoille
luxembourg,House,https://immovlan.be/en/detail/mixed-building/for-sale/6800/libramont-chevigny/vbe15048,vbe15048,mixed-building,sale,6800,libramont-chevigny
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6640/vaux-sur-sure/vbe14845,vbe14845,residence,sale,6640,vaux-sur-sure
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6830/les-hayons/vbe14838,vbe14838,residence,sale,6830,les-hayons
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6637/fauvillers/vbe14833,vbe14833,residence,sale,6637,fauvillers
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6997/erezee/vbe14634,vbe14634,residence,sale,6997,erezee
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vbe14622,vbe14622,residence,sale,6850,paliseul
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6800/libramont/vwd17340,vwd17340,apartment,sale,6800,libramont
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6941/heyd/vbe14250,vbe14250,residence,sale,6941,heyd
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbe14249,vbe14249,residence,sale,6940,durbuy
luxembourg,Apartment,https://immovlan.be/en/detail/triplex/for-sale/6900/marche-en-famenne/vbe14242,vbe14242,triplex,sale,6900,marche-en-famenne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6730/tintigny/vbe14233,vbe14233,residence,sale,6730,tintigny
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6900/marche-en-famenne/vbe14159,vbe14159,apartment,sale,6900,marche-en-famenne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6850/paliseul/vwd17336,vwd17336,residence,sale,6850,paliseul
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/barvaux-sur-ourthe/vbe14073,vbe14073,residence,sale,6940,barvaux-sur-ourthe
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6987/hodister/vbe14036,vbe14036,residence,sale,6987,hodister
luxembourg,House,https://immovlan.be/en/detail/mixed-building/for-sale/6900/marche-en-famenne/vbe13991,vbe13991,mixed-building,sale,6900,marche-en-famenne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6950/nassogne/vbe13990,vbe13990,residence,sale,6950,nassogne
luxembourg,House,https://immovlan.be/en/detail/residence/in-public-sale/6880/jehonville/vbe13974,vbe13974,residence,sale,6880,jehonville
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6927/tellin/vbe13966,vbe13966,residence,sale,6927,tellin
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbe13735,vbe13735,apartment,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbe13316,vbe13316,residence,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6760/virton/vbe13234,vbe13234,residence,sale,6760,virton
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6870/saint-hubert/vbe13232,vbe13232,residence,sale,6870,saint-hubert
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6730/tintigny/vbe13220,vbe13220,residence,sale,6730,tintigny
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6960/manhay/vbe13102,vbe13102,residence,sale,6960,manhay
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6700/arlon/vbe12781,vbe12781,residence,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/mixed-building/for-sale/6700/arlon/vbe12678,vbe12678,mixed-building,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6730/tintigny/vbe12647,vbe12647,residence,sale,6730,tintigny
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6971/champlon/vbe12502,vbe12502,apartment,sale,6971,champlon
luxembourg,House,https://immovlan.be/en/detail/chalet/for-sale/6997/erezee/vbe12492,vbe12492,chalet,sale,6997,erezee
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/durbuy/vbd80320,vbd80320,residence,sale,6940,durbuy
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6900/aye/vbe12096,vbe12096,residence,sale,6900,aye
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6600/bastogne/vbe12095,vbe12095,residence,sale,6600,bastogne
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbe12046,vbe12046,apartment,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/vbe11975,vbe11975,residence,sale,6900,marche-en-famenne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6791/athus/vbe11823,vbe11823,residence,sale,6791,athus
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6760/virton/vbe11775,vbe11775,apartment,sale,6760,virton
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6760/virton/vbe11774,vbe11774,apartment,sale,6760,virton
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6900/marche-en-famenne/vbe11676,vbe11676,residence,sale,6900,marche-en-famenne
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6900/marche-en-famenne/vbe11675,vbe11675,apartment,sale,6900,marche-en-famenne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6940/barvaux-sur-ourthe/vbe11618,vbe11618,residence,sale,6940,barvaux-sur-ourthe
luxembourg,House,https://immovlan.be/en/detail/bungalow/for-sale/6940/durbuy/vbe11582,vbe11582,bungalow,sale,6940,durbuy
luxembourg,House,https://immovlan.be/en/detail/chalet/for-sale/6940/durbuy/vbe11563,vbe11563,chalet,sale,6940,durbuy
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6940/durbuy/vbe11558,vbe11558,apartment,sale,6940,durbuy
luxembourg,House,https://immovlan.be/en/detail/villa/for-sale/6870/saint-hubert/vbe11418,vbe11418,villa,sale,6870,saint-hubert
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6980/la-roche-en-ardenne/vbe11343,vbe11343,residence,sale,6980,la-roche-en-ardenne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6750/musson/vbd87899,vbd87899,residence,sale,6750,musson
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6600/bastogne/vbe11166,vbe11166,residence,sale,6600,bastogne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6800/libramont/vbe11106,vbe11106,residence,sale,6800,libramont
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6750/musson/vbe10996,vbe10996,residence,sale,6750,musson
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6890/transinne/vbe10990,vbe10990,residence,sale,6890,transinne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6760/virton/vbd75820,vbd75820,residence,sale,6760,virton
luxembourg,Apartment,https://immovlan.be/en/detail/apartment/for-sale/6900/marche-en-famenne/vbe10463,vbe10463,apartment,sale,6900,marche-en-famenne
luxembourg,House,https://immovlan.be/en/detail/chalet/for-sale/6987/beffe/vbe10397,vbe10397,chalet,sale,6987,beffe
luxembourg,House,https://immovlan.be/en/detail/chalet/for-sale/6987/beffe/vbe10396,vbe10396,chalet,sale,6987,beffe
luxembourg,House,https://immovlan.be/en/detail/mixed-building/for-sale/6980/la-roche-en-ardenne/vbe10287,vbe10287,mixed-building,sale,6980,la-roche-en-ardenne
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6830/bouillon/vwd17249,vwd17249,residence,sale,6830,bouillon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6997/amonines/vbe10112,vbe10112,residence,sale,6997,amonines
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6860/leglise/vbe09968,vbe09968,residence,sale,6860,leglise
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6800/libramont/vbe09966,vbe09966,residence,sale,6800,libramont
luxembourg,House,https://immovlan.be/en/detail/chalet/for-sale/6960/dochamps/vbd67102,vbd67102,chalet,sale,6960,dochamps
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6769/gerouville/vbe09759,vbe09759,residence,sale,6769,gerouville
luxembourg,Apartment,https://immovlan.be/en/detail/ground-floor/for-sale/6700/arlon/vwd17234,vwd17234,ground-floor,sale,6700,arlon
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6741/vance/vbe00664,vbe00664,residence,sale,6741,vance
luxembourg,House,https://immovlan.be/en/detail/residence/for-sale/6640/vaux-sur-sure/vbe09296,vbe09296,residence,sale,6640,vaux-sur-sure
